class_id,instructor_id
51359,VGVhY2hlci0yNjAyMjUx
65235,VGVhY2hlci0yNjAyMjUx
50690,VGVhY2hlci0yNjAyMjUx
85910,VGVhY2hlci0yNjAyMjUx
47522,VGVhY2hlci0yNjAyMjUx
23184/B,VGVhY2hlci0yNjAyMjUx
04192,VGVhY2hlci0yNjAzMjU1
03558,VGVhY2hlci0yNjA0MDgz
17426,VGVhY2hlci0yNjEwMjc1
20479,VGVhY2hlci0yNjEwMjc1
56051,VGVhY2hlci0yNjExNTAw
19968/A,VGVhY2hlci0yNjExNTAw
20446/B,VGVhY2hlci0yNjExNTAw
01222/A,VGVhY2hlci0yNjExNTAw
34843,VGVhY2hlci0yNjEyODc1
13052/A,VGVhY2hlci0yNjEyODc1
33829,VGVhY2hlci0yNjEyODc1
12260/A,VGVhY2hlci0yNjEyODc1
57125,VGVhY2hlci0yNjE4OTkx
15818/B,VGVhY2hlci0yNjE4OTkx
19752/A,VGVhY2hlci0yNjM3NDI3
22632,VGVhY2hlci0yNjM5NzA2
51995,VGVhY2hlci0yNjM5NzA2
07898/B,VGVhY2hlci0yNjM5NzA2
07914/E,VGVhY2hlci0yNjM5NzA2
22624,VGVhY2hlci0yNjM5NzA2
69013,VGVhY2hlci0yNjM5NzA2
47506,VGVhY2hlci0yNjM5NzA2
07443/E,VGVhY2hlci0yNjM5NzA2
22582,VGVhY2hlci0yNjM5NzA2
58503,VGVhY2hlci0yNDU4OTQ0
51854,VGVhY2hlci0yNDU4OTQ0
57109,VGVhY2hlci0yNDU4OTQ0
50492,VGVhY2hlci0yNDU4OTQ0
58073,VGVhY2hlci0yNDU4OTQ0
50203,VGVhY2hlci0yNDU4OTQ0
50237,VGVhY2hlci0yNDU4OTQ0
01925,VGVhY2hlci0zOTU2NTc=
01933,VGVhY2hlci0zOTU2NTc=
01693,VGVhY2hlci0zOTU2NTc=
71027,VGVhY2hlci0zOTU2NTc=
65136,VGVhY2hlci0yNjQyNjQ5
13227,VGVhY2hlci01MjAwMTM=
32987,VGVhY2hlci01MjAwMTM=
13011,VGVhY2hlci01MjAwMTM=
51458,VGVhY2hlci0xNjkzOTkx
51490,VGVhY2hlci0xNjkzOTkx
49460,VGVhY2hlci0xNjkzOTkx
55392,VGVhY2hlci0xNjkzOTkx
50542,VGVhY2hlci0xNjkzOTkx
52720,VGVhY2hlci0xNjkzOTkx
48678,VGVhY2hlci0xNjkzOTkx
24778/B,VGVhY2hlci0xNjkzOTkx
60772,VGVhY2hlci0xMTI2ODE3
00562,VGVhY2hlci0xMTI2ODE3
58198,VGVhY2hlci0xMTI2ODE3
18135,VGVhY2hlci0xMDg0Nzk3
18234,VGVhY2hlci0xMDg0Nzk3
20701,VGVhY2hlci0xMDg0Nzk3
17921,VGVhY2hlci0xMDg0Nzk3
60731,VGVhY2hlci01NDk0Nzk=
59725,VGVhY2hlci01NDk0Nzk=
63107,VGVhY2hlci01NDk0Nzk=
63941,VGVhY2hlci01NDk0Nzk=
55988,VGVhY2hlci01NDk0Nzk=
52936,VGVhY2hlci01NDk0Nzk=
52944,VGVhY2hlci01NDk0Nzk=
59402,VGVhY2hlci01NDk0Nzk=
71944,VGVhY2hlci01NDk0Nzk=
26773,VGVhY2hlci01NDk0Nzk=
47712,VGVhY2hlci0xMTE0Mjc5
47688,VGVhY2hlci0xMTE0Mjc5
59410,VGVhY2hlci0xMTE0Mjc5
61960,VGVhY2hlci03NTE2OTk=
66076,VGVhY2hlci03NTE2OTk=
57034,VGVhY2hlci01ODM1MzI=
07880,VGVhY2hlci01ODM1MzI=
08110,VGVhY2hlci01ODM1MzI=
17889,VGVhY2hlci03NjQ2OTU=
19356/A,VGVhY2hlci03NjQ2OTU=
13797,VGVhY2hlci0xOTgzNDMw
65094,VGVhY2hlci0yNjU2NzA4
26211,VGVhY2hlci0yNjU2NzA4
28472,VGVhY2hlci0xNTA2NTM3
64931,VGVhY2hlci0xNTA2NTM3
28522,VGVhY2hlci0xNTA2NTM3
28175,VGVhY2hlci0xNTA2NTM3
28183,VGVhY2hlci0xNTA2NTM3
27714,VGVhY2hlci0xNTA2NTM3
27789,VGVhY2hlci0xNTA2NTM3
08300,VGVhY2hlci0xMTQ2MDYz
65540,VGVhY2hlci0xMTQ2MDYz
63701,VGVhY2hlci0xMTQ2MDYz
07427,VGVhY2hlci0xMTQ2MDYz
70342,VGVhY2hlci0xMTQ2MDYz
20750/C,VGVhY2hlci0xMTQ2MDYz
08235,VGVhY2hlci0xMTQ2MDYz
06403,VGVhY2hlci0xMjU1OTg=
80135,VGVhY2hlci0yMjk0MTQx
51433,VGVhY2hlci0yMjk0MTQx
78048,VGVhY2hlci0yMjk0MTQx
50450,VGVhY2hlci0yMjk0MTQx
55640,VGVhY2hlci0yMjk0MTQx
48702,VGVhY2hlci0yMjk0MTQx
01768,VGVhY2hlci02NzYxOTY=
59378,VGVhY2hlci02NzYxOTY=
55103,VGVhY2hlci03OTU3MjU=
54999,VGVhY2hlci03OTU3MjU=
22244/B,VGVhY2hlci0yNjUyNzY0
56952,VGVhY2hlci01NTIyOTg=
08276,VGVhY2hlci01NTIyOTg=
46219,VGVhY2hlci0yMjM4NDUx
58107,VGVhY2hlci0yMjM4NDUx
55319,VGVhY2hlci02ODA3NzI=
60756,VGVhY2hlci02ODA3NzI=
55228,VGVhY2hlci0yMjMyNzUy
22798,VGVhY2hlci0yMjMyNzUy
28746,VGVhY2hlci0xMTAyMTM3
28753,VGVhY2hlci0xMTAyMTM3
27375,VGVhY2hlci0xMTAyMTM3
52803,VGVhY2hlci02NjY0NTM=
52811,VGVhY2hlci02NjY0NTM=
03186,VGVhY2hlci02NjY0NTM=
24406,VGVhY2hlci02NjY0NTM=
52662,VGVhY2hlci02NjY0NTM=
44982,VGVhY2hlci0xNzk1MTY1
43646,VGVhY2hlci0xNzk1MTY1
24174,VGVhY2hlci05NjMyMjg=
24380,VGVhY2hlci05NjMyMjg=
23788,VGVhY2hlci05NjMyMjg=
64022,VGVhY2hlci05NjIxODQ=
64048,VGVhY2hlci05NjIxODQ=
04200/E,VGVhY2hlci05NjIxODQ=
61689,VGVhY2hlci05NjIxODQ=
09779,VGVhY2hlci05NjIxODQ=
03673/E,VGVhY2hlci05NjIxODQ=
22202,VGVhY2hlci0yNTU4ODgz
22210,VGVhY2hlci0yNTU4ODgz
22228,VGVhY2hlci0yNTU4ODgz
22459,VGVhY2hlci0yNTU4ODgz
22004,VGVhY2hlci0yNTU4ODgz
22012,VGVhY2hlci0yNTU4ODgz
22038,VGVhY2hlci0yNTU4ODgz
21808,VGVhY2hlci0yNTU4ODgz
21816,VGVhY2hlci0yNTU4ODgz
21832,VGVhY2hlci0yNTU4ODgz
21717,VGVhY2hlci0yNTU4ODgz
21725,VGVhY2hlci0yNTU4ODgz
47829,VGVhY2hlci03NDYxNjg=
62489,VGVhY2hlci03NDYxNjg=
46201,VGVhY2hlci03NDYxNjg=
46227,VGVhY2hlci03NDYxNjg=
46458,VGVhY2hlci03NDYxNjg=
54049,VGVhY2hlci03NDYxNjg=
25361,VGVhY2hlci0yNTczNDg5
25437,VGVhY2hlci0yNTczNDg5
24984,VGVhY2hlci0yNTczNDg5
57893,VGVhY2hlci0yNTczNDg5
40196,VGVhY2hlci0xODYyNTQz
19844/B,VGVhY2hlci0xNTUzMDA4
00166/B,VGVhY2hlci0xNTUzMDA4
68973,VGVhY2hlci0xMTE2MzE4
11627,VGVhY2hlci0yNjYxMDYz
51367,VGVhY2hlci00NDE3MTI=
51870,VGVhY2hlci00NDE3MTI=
50534,VGVhY2hlci00NDE3MTI=
50252,VGVhY2hlci00NDE3MTI=
78360,VGVhY2hlci00NDE3MTI=
62448,VGVhY2hlci0zNTY2MjU=
57570,VGVhY2hlci0zNTY2MjU=
04168,VGVhY2hlci0yMjY2MTIz
68163,VGVhY2hlci0yMjY2MTIz
39727,VGVhY2hlci0yNjE4ODM2
14159/A,VGVhY2hlci0yNjE4ODM2
51979,VGVhY2hlci0xNDc0NDI=
30593,VGVhY2hlci0xNDc0NDI=
66175,VGVhY2hlci0yNTc4NDMx
43943,VGVhY2hlci0yNTc4NDMx
45161,VGVhY2hlci0yNTc4NDMx
08573,VGVhY2hlci0yNTc4NDMx
43851,VGVhY2hlci0yNTc4NDMx
38687,VGVhY2hlci01NzE1MDY=
60624,VGVhY2hlci01NzE1MDY=
53512,VGVhY2hlci01NzE1MDY=
52779,VGVhY2hlci01NzE1MDY=
54502,VGVhY2hlci0yNjUyMjE2
20123/A,VGVhY2hlci0yNjUyMjE2
52126,VGVhY2hlci0yNjUyMjE2
41939,VGVhY2hlci0xMzQ2MzU3
40089,VGVhY2hlci0xMzQ2MzU3
41277,VGVhY2hlci0xMzQ2MzU3
41053,VGVhY2hlci0xMzQ2MzU3
38125,VGVhY2hlci04NTQ2Mzc=
59287,VGVhY2hlci0yMDQ0MzAw
59980,VGVhY2hlci0yMDQ0MzAw
60145,VGVhY2hlci0yMDQ0MzAw
18945/A,VGVhY2hlci0yMDQ0MzAw
23119/A,VGVhY2hlci0yMDQ0MzAw
51557,VGVhY2hlci0xOTgyNzg2
51813,VGVhY2hlci0xOTgyNzg2
49577,VGVhY2hlci0xOTgyNzg2
49007,VGVhY2hlci0xOTgyNzg2
49015,VGVhY2hlci0xOTgyNzg2
54866,VGVhY2hlci0xMTQ5MDU3
55053,VGVhY2hlci0xMTQ5MDU3
13102,VGVhY2hlci0xODIxNDky
13086,VGVhY2hlci0xODIxNDky
35139,VGVhY2hlci0xODIxNDky
40162,VGVhY2hlci0xODIxNDky
76992,VGVhY2hlci0xODIxNDky
64196,VGVhY2hlci04MDkxNDg=
52266,VGVhY2hlci04MDkxNDg=
28316,VGVhY2hlci0xOTg3NjU5
28324,VGVhY2hlci0xOTg3NjU5
62133,VGVhY2hlci0xOTg3NjU5
28233,VGVhY2hlci0xOTg3NjU5
10116/A,VGVhY2hlci0xOTg3NjU5
10124/A,VGVhY2hlci0xOTg3NjU5
27946,VGVhY2hlci0xOTg3NjU5
26989,VGVhY2hlci0xOTg3NjU5
09704/A,VGVhY2hlci0xOTg3NjU5
09712/A,VGVhY2hlci0xOTg3NjU5
27656,VGVhY2hlci0xOTg3NjU5
16006,VGVhY2hlci0yNjIyOTM4
15743,VGVhY2hlci0yNjIyOTM4
16105,VGVhY2hlci0yNjIyOTM4
60368,VGVhY2hlci0yNTM0Nzcz
19307,VGVhY2hlci0xMjU4Njk5
50575,VGVhY2hlci0xMjU4Njk5
25296,VGVhY2hlci0xMTAwNjIw
65862,VGVhY2hlci0xMTAwNjIw
59063,VGVhY2hlci0xMTAwNjIw
25155,VGVhY2hlci0xMTAwNjIw
24745,VGVhY2hlci0xMTAwNjIw
82149,VGVhY2hlci0xMTAwNjIw
17384,VGVhY2hlci0yNTk0NDA5
63867,VGVhY2hlci0yNTk0NDA5
16832,VGVhY2hlci0yNTk0NDA5
34108,VGVhY2hlci01Njg0OTA=
34090,VGVhY2hlci01Njg0OTA=
57646,VGVhY2hlci0yMjM1NDQx
11445,VGVhY2hlci0yMjM1NDQx
22277,VGVhY2hlci05NjM3MTM=
22871,VGVhY2hlci05NjM3MTM=
62182,VGVhY2hlci0xNzg1NTA4
03657,VGVhY2hlci0xNzg1NTA4
03905,VGVhY2hlci0xNzg1NTA4
03913,VGVhY2hlci0xNzg1NTA4
11965,VGVhY2hlci0yNjY5OTIw
17491,VGVhY2hlci0yNjY5OTIw
17400,VGVhY2hlci0yNjY5OTIw
78485,VGVhY2hlci01OTEzOTM=
51573,VGVhY2hlci01OTEzOTM=
22749,VGVhY2hlci01Mjc2NzA=
08086/A,VGVhY2hlci01Mjc2NzA=
24653/B,VGVhY2hlci01Mjc2NzA=
01891/A,VGVhY2hlci0yMjI5MTI2
01578/B,VGVhY2hlci0yMjI5MTI2
20495/A,VGVhY2hlci0yNTAyNjg0
21931/B,VGVhY2hlci0yNTAyNjg0
16436/B,VGVhY2hlci0yNTAyNjg0
55129,VGVhY2hlci0xNjQ4NDQz
12955,VGVhY2hlci0xNjQ4NDQz
53330,VGVhY2hlci03Nzk5MTI=
65599,VGVhY2hlci0yNjQwODk4
64477,VGVhY2hlci0yNjQwODk4
18424/B,VGVhY2hlci0yNjQwODk4
63354,VGVhY2hlci0yNjQwODk4
26856/B,VGVhY2hlci0yNjQwODk4
54783,VGVhY2hlci0yNjQwODk4
41350,VGVhY2hlci0xNzg2ODQ2
40170,VGVhY2hlci0xNzg2ODQ2
58412,VGVhY2hlci0xNzg2ODQ2
25510,VGVhY2hlci0yNjUwMTIx
16311,VGVhY2hlci0xMzgxMzgz
59246,VGVhY2hlci0xMzgxMzgz
28639,VGVhY2hlci0yNjU3NTAw
57851,VGVhY2hlci0yNjU3NTAw
56564,VGVhY2hlci0yNjU3NTAw
18499/A,VGVhY2hlci0yNjU3NTAw
39479,VGVhY2hlci0yMzAyNDk1
39487,VGVhY2hlci0yMzAyNDk1
39503,VGVhY2hlci0yMzAyNDk1
39511,VGVhY2hlci0yMzAyNDk1
39529,VGVhY2hlci0yMzAyNDk1
39537,VGVhY2hlci0yMzAyNDk1
39545,VGVhY2hlci0yMzAyNDk1
39552,VGVhY2hlci0yMzAyNDk1
39560,VGVhY2hlci0yMzAyNDk1
39578,VGVhY2hlci0yMzAyNDk1
39586,VGVhY2hlci0yMzAyNDk1
39594,VGVhY2hlci0yMzAyNDk1
39602,VGVhY2hlci0yMzAyNDk1
39610,VGVhY2hlci0yMzAyNDk1
39701,VGVhY2hlci0yMzAyNDk1
39719,VGVhY2hlci0yMzAyNDk1
39735,VGVhY2hlci0yMzAyNDk1
39743,VGVhY2hlci0yMzAyNDk1
39750,VGVhY2hlci0yMzAyNDk1
39768,VGVhY2hlci0yMzAyNDk1
39784,VGVhY2hlci0yMzAyNDk1
39792,VGVhY2hlci0yMzAyNDk1
39800,VGVhY2hlci0yMzAyNDk1
39818,VGVhY2hlci0yMzAyNDk1
39826,VGVhY2hlci0yMzAyNDk1
39834,VGVhY2hlci0yMzAyNDk1
39842,VGVhY2hlci0yMzAyNDk1
52035,VGVhY2hlci0yMTk0NzY1
52027,VGVhY2hlci0yMTk0NzY1
65946,VGVhY2hlci0yMTk0NzY1
59147,VGVhY2hlci0yMTk0NzY1
63412,VGVhY2hlci0yMTk0NzY1
80788,VGVhY2hlci0yMTk0NzY1
51912,VGVhY2hlci0yMTk0NzY1
22954/A,VGVhY2hlci0yMTk0NzY1
29546,VGVhY2hlci0yMTk0NzY1
60475,VGVhY2hlci0xMjUzMjE0
56671,VGVhY2hlci0xMjUzMjE0
45633,VGVhY2hlci0xMjUzMjE0
48561,VGVhY2hlci0yNjcyMDE1
47019,VGVhY2hlci0yNjcyMDE1
56580,VGVhY2hlci0yNjcyMDE1
18564,VGVhY2hlci0xNTE4NTg1
22236/B,VGVhY2hlci0xNTE4NTg1
15487,VGVhY2hlci0xOTgyMzg3
15370,VGVhY2hlci0xOTgyMzg3
60616,VGVhY2hlci03NTUxMjQ=
08482,VGVhY2hlci03NTUxMjQ=
21030/A,VGVhY2hlci0xNTA1NQ==
05371/D,VGVhY2hlci01OTAyMg==
05421/D,VGVhY2hlci01OTAyMg==
04853/D,VGVhY2hlci01OTAyMg==
04903/D,VGVhY2hlci01OTAyMg==
48868,VGVhY2hlci0yNDY0NzA4
47076,VGVhY2hlci0yNDY0NzA4
49320,VGVhY2hlci0xMjUzMzE1
50856,VGVhY2hlci0xMjUzMzE1
50864,VGVhY2hlci0xMjUzMzE1
52993,VGVhY2hlci0xMjUzMzE1
53744,VGVhY2hlci0xMjUzMzE1
05272,VGVhY2hlci05NTY1NDA=
05314,VGVhY2hlci05NTY1NDA=
05769,VGVhY2hlci05NTY1NDA=
06585,VGVhY2hlci05NTY1NDA=
11395,VGVhY2hlci0yMjMwNDA1
11155,VGVhY2hlci0yMjMwNDA1
20560,VGVhY2hlci0xMzMzNDA=
24307,VGVhY2hlci0xMzMzNDA=
20727,VGVhY2hlci0xMzMzNDA=
34702,VGVhY2hlci0zNjQ3MzY=
34728,VGVhY2hlci0zNjQ3MzY=
34744,VGVhY2hlci0zNjQ3MzY=
34769,VGVhY2hlci0zNjQ3MzY=
35279,VGVhY2hlci0zNjQ3MzY=
34009,VGVhY2hlci0zNjQ3MzY=
51466,VGVhY2hlci0xMjUyNTMx
02055,VGVhY2hlci0xMjUyNTMx
03798,VGVhY2hlci0yMzMzNjE3
03806,VGVhY2hlci0yMzMzNjE3
03814,VGVhY2hlci0yMzMzNjE3
03418,VGVhY2hlci0yMzMzNjE3
03426,VGVhY2hlci0yMzMzNjE3
47571,VGVhY2hlci0yMzMzNjE3
03434,VGVhY2hlci0yMzMzNjE3
46292,VGVhY2hlci01Mzg4MTc=
58305,VGVhY2hlci00NDYzMDk=
19547,VGVhY2hlci00NDYzMDk=
50989,VGVhY2hlci0yMjc5OTY4
51375,VGVhY2hlci0yMjc5OTY4
51383,VGVhY2hlci0yMjc5OTY4
49213,VGVhY2hlci0yMjc5OTY4
65268,VGVhY2hlci0yMTk2NDk3
61416,VGVhY2hlci0yMTk2NDk3
01818,VGVhY2hlci0xNTc0MjE=
07112,VGVhY2hlci0xNTc0MjE=
56457,VGVhY2hlci0xNTc0MjE=
67900,VGVhY2hlci0xNTc0MjE=
58537,VGVhY2hlci00MDk4MTc=
51847,VGVhY2hlci00MDk4MTc=
55467,VGVhY2hlci00MDk4MTc=
50443,VGVhY2hlci00MDk4MTc=
50500,VGVhY2hlci00MDk4MTc=
18762/A,VGVhY2hlci00MDk4MTc=
18770/A,VGVhY2hlci00MDk4MTc=
58024,VGVhY2hlci00MDk4MTc=
48132,VGVhY2hlci00MDk4MTc=
17731/A,VGVhY2hlci00MDk4MTc=
17749/A,VGVhY2hlci00MDk4MTc=
55616,VGVhY2hlci02ODIwNA==
54338,VGVhY2hlci02ODIwNA==
20545,VGVhY2hlci03OTM1Mzk=
34611,VGVhY2hlci0xOTU3MTY4
12609,VGVhY2hlci05MzczNzM=
35097,VGVhY2hlci05MzczNzM=
27938,VGVhY2hlci0xODkwNjY3
11932,VGVhY2hlci0xODkwNjY3
27912,VGVhY2hlci0xODkwNjY3
11239,VGVhY2hlci0xODkwNjY3
11528,VGVhY2hlci0xODkwNjY3
27573,VGVhY2hlci0xODkwNjY3
81638,VGVhY2hlci0xODkwNjY3
11569,VGVhY2hlci0xODkwNjY3
60087,VGVhY2hlci0yMTUxMDMz
77321,VGVhY2hlci0yMTUxMDMz
59030,VGVhY2hlci0xNTg5NjEy
48272,VGVhY2hlci0xNTg5NjEy
59048,VGVhY2hlci0xNTg5NjEy
56614,VGVhY2hlci0xNTg5NjEy
62349,VGVhY2hlci0yNDM1MTUw
60533,VGVhY2hlci0yNDM1MTUw
72546,VGVhY2hlci0xODY5MDU4
66126,VGVhY2hlci0xODg2NzAx
23697,VGVhY2hlci0xODg2NzAx
00067/B,VGVhY2hlci0xMTUwNTY0
63891,VGVhY2hlci0yMzU1MDc1
59485,VGVhY2hlci0yMzU1MDc1
19455,VGVhY2hlci0yNTU4Njcy
23168,VGVhY2hlci0yNjcyMDkz
23333,VGVhY2hlci0yNjcyMDkz
64733,VGVhY2hlci0yNjcyMDkz
07401/A,VGVhY2hlci0xNzAyNjUw
14472,VGVhY2hlci0yNjc4NjA3
14373,VGVhY2hlci0yNjc4NjA3
35188,VGVhY2hlci0yNjcxODY2
60079,VGVhY2hlci0yNjcxODY2
12260/A,VGVhY2hlci0yNjc4Njc0
54957,VGVhY2hlci0yNjc4ODky
54825,VGVhY2hlci0yNjc4ODky
55939,VGVhY2hlci0yNjc4ODky
32334,VGVhY2hlci0yMjczNDA3
32367,VGVhY2hlci0yMjczNDA3
31898,VGVhY2hlci0yMjczNDA3
30569,VGVhY2hlci0yMjczNDA3
31351,VGVhY2hlci0yMjczNDA3
28571,VGVhY2hlci01NDYxMzE=
28621,VGVhY2hlci01NDYxMzE=
28373,VGVhY2hlci01NDYxMzE=
53231,VGVhY2hlci01NDYxMzE=
28134,VGVhY2hlci01NDYxMzE=
27649,VGVhY2hlci01NDYxMzE=
60798,VGVhY2hlci01NDYxMzE=
27805,VGVhY2hlci01NDYxMzE=
27177,VGVhY2hlci01NDYxMzE=
51250,VGVhY2hlci04OTUwMjE=
51268,VGVhY2hlci04OTUwMjE=
18903/A,VGVhY2hlci04OTUwMjE=
18952/A,VGVhY2hlci04OTUwMjE=
49239,VGVhY2hlci04OTUwMjE=
49502,VGVhY2hlci04OTUwMjE=
17889/A,VGVhY2hlci04OTUwMjE=
71258,VGVhY2hlci04OTUwMjE=
08540,VGVhY2hlci0yNjE1NDAy
08474,VGVhY2hlci0yNjE1NDAy
26765,VGVhY2hlci0yMTk1MTE=
55855,VGVhY2hlci00MTk3Mg==
41889,VGVhY2hlci00MTk3Mg==
42374,VGVhY2hlci01MjQ2NjM=
54486,VGVhY2hlci01MjQ2NjM=
43158,VGVhY2hlci0yNTI1NDI4
34140,VGVhY2hlci0yMzU1NTcw
34306,VGVhY2hlci0yMzU1NTcw
32672,VGVhY2hlci0yMzU1NTcw
34314,VGVhY2hlci0yMzU1NTcw
31294,VGVhY2hlci0yMzU1NTcw
32292,VGVhY2hlci0xODYwMzAy
31815,VGVhY2hlci0xODYwMzAy
32177,VGVhY2hlci0xODYwMzAy
31575,VGVhY2hlci0xODYwMzAy
30502,VGVhY2hlci0xODYwMzAy
51581,VGVhY2hlci0zNjM5MTI=
51599,VGVhY2hlci0zNjM5MTI=
51755,VGVhY2hlci0zNjM5MTI=
18937/B,VGVhY2hlci0zNjM5MTI=
17871/B,VGVhY2hlci0zNjM5MTI=
24240,VGVhY2hlci0yMzU0ODU3
55632,VGVhY2hlci0xOTgzNDk4
18853,VGVhY2hlci0yMDIwMTQ1
59790,VGVhY2hlci0yMDIwMTQ1
60855,VGVhY2hlci0yMDIwMTQ1
60863,VGVhY2hlci0yMDIwMTQ1
17699,VGVhY2hlci0yNjgwNjUz
20883/B,VGVhY2hlci0xNjY1MjIy
20875/A,VGVhY2hlci0xNjY1MjIy
00885/B,VGVhY2hlci0xNjY1MjIy
50955,VGVhY2hlci0yNTIwNjcy
51003,VGVhY2hlci0yNTIwNjcy
51680,VGVhY2hlci0yNTIwNjcy
50013,VGVhY2hlci0yNTIwNjcy
50567,VGVhY2hlci0yNTIwNjcy
18655/B,VGVhY2hlci0yNTIwNjcy
18663/B,VGVhY2hlci0yNTIwNjcy
49262,VGVhY2hlci0yNTIwNjcy
17566/A,VGVhY2hlci0yNTIwNjcy
17574/A,VGVhY2hlci0yNTIwNjcy
26906,VGVhY2hlci00MTk2OQ==
26674,VGVhY2hlci00MTk2OQ==
18002,VGVhY2hlci0yMzg2MTgy
18010,VGVhY2hlci0yMzg2MTgy
82354,VGVhY2hlci0yMzg2MTgy
16832,VGVhY2hlci0yMzg2MTgy
66787,VGVhY2hlci0yMzg2MTgy
44990,VGVhY2hlci0yNjgwNzU2
45872,VGVhY2hlci0yMjU4MDMx
58610,VGVhY2hlci0yMjU4MDMx
44909,VGVhY2hlci0yMjU4MDMx
48546,VGVhY2hlci01ODQwOTk=
63073/1,VGVhY2hlci01ODQwOTk=
29272,VGVhY2hlci0yMzQzMjkz
29306,VGVhY2hlci0yMzQzMjkz
60715,VGVhY2hlci0yMzQzMjkz
11429/B,VGVhY2hlci0yMzQzMjkz
28894,VGVhY2hlci0yMzQzMjkz
28951,VGVhY2hlci0yMzQzMjkz
29553,VGVhY2hlci0yMzQzMjkz
51508,VGVhY2hlci0xMTM5MTky
51748,VGVhY2hlci0xMTM5MTky
50526,VGVhY2hlci0xMTM5MTky
18838/A,VGVhY2hlci0xMTM5MTky
18846/A,VGVhY2hlci0xMTM5MTky
22392/B,VGVhY2hlci0xMTM5MTky
12757,VGVhY2hlci0yMzQyNTA0
12666,VGVhY2hlci0yMzg3MjQy
12674,VGVhY2hlci0yMzg3MjQy
12682,VGVhY2hlci0yMzg3MjQy
12708,VGVhY2hlci0yMzg3MjQy
12716,VGVhY2hlci0yMzg3MjQy
12724,VGVhY2hlci0yMzg3MjQy
12732,VGVhY2hlci0yMzg3MjQy
62596,VGVhY2hlci0yMzg3MjQy
12427,VGVhY2hlci0yMzg3MjQy
12435,VGVhY2hlci0yMzg3MjQy
12450,VGVhY2hlci0yMzg3MjQy
12468,VGVhY2hlci0yMzg3MjQy
51052,VGVhY2hlci0yNDUzNzk2
41269,VGVhY2hlci0yMjUwMjk=
52746,VGVhY2hlci0yMjUwMjk=
52761,VGVhY2hlci0yMjUwMjk=
23317,VGVhY2hlci0xNjYwNjM=
50435,VGVhY2hlci0yNTA5Mjgz
32821,VGVhY2hlci0xMjQ4NDc0
55764,VGVhY2hlci0yNDg0NDA0
58115,VGVhY2hlci0yNjY4MjU2
60335,VGVhY2hlci0yNjY4MjU2
08508,VGVhY2hlci0yNjY5MTMw
08151,VGVhY2hlci0yNjY5MTMw
39396,VGVhY2hlci0yMzE4MDk4
63933,VGVhY2hlci0yMzE4MDk4
39180,VGVhY2hlci0yMzE4MDk4
62406,VGVhY2hlci04OTQ4Mw==
39982,VGVhY2hlci04OTQ4Mw==
53033,VGVhY2hlci0xNTUwNDcz
58206,VGVhY2hlci0xNTUwNDcz
60749,VGVhY2hlci0xNTM1MzE0
38133,VGVhY2hlci0xNTM1MzE0
37085,VGVhY2hlci0xNTM1MzE0
57216,VGVhY2hlci0xNTM1MzE0
35741,VGVhY2hlci0xNTM1MzE0
53017,VGVhY2hlci0yNjEyNDA5
57075,VGVhY2hlci0yNjEyNDA5
59188,VGVhY2hlci0yNjEyNDA5
43398,VGVhY2hlci0yNDM3MTA5
43463,VGVhY2hlci0yNDM3MTA5
58461,VGVhY2hlci0yNDM3MTA5
50807,VGVhY2hlci0yNjAyNjg1
81430,VGVhY2hlci0yNjAyNjg1
51722,VGVhY2hlci0yNjAyNjg1
49593,VGVhY2hlci0yNjAyNjg1
78055,VGVhY2hlci0yNjAyNjg1
08243,VGVhY2hlci04NDUxOTM=
41590,VGVhY2hlci0yOTc2OTc=
39214,VGVhY2hlci0yOTc2OTc=
61572,VGVhY2hlci0zOTkwOTk=
30734,VGVhY2hlci00MTg3Nzg=
51961,VGVhY2hlci00MTg3Nzg=
31963,VGVhY2hlci00MTg3Nzg=
30114,VGVhY2hlci00MTg3Nzg=
20453,VGVhY2hlci0yMjA0MzA2
20461,VGVhY2hlci0yMjA0MzA2
26500,VGVhY2hlci0xNTY0Mjk=
53306,VGVhY2hlci0xNTY0Mjk=
52209,VGVhY2hlci0xNTY0Mjk=
34504,VGVhY2hlci05NzEwMjU=
72850,VGVhY2hlci05NzEwMjU=
35253,VGVhY2hlci05NzEwMjU=
34298,VGVhY2hlci05NzEwMjU=
34470,VGVhY2hlci05NzEwMjU=
34496,VGVhY2hlci05NzEwMjU=
34512,VGVhY2hlci05NzEwMjU=
15255,VGVhY2hlci01ODM1MDI=
55749,VGVhY2hlci0yMjA2Mjkw
20255,VGVhY2hlci0yNTcxNjQ4
19976,VGVhY2hlci0yNTcxNjQ4
14332/B,VGVhY2hlci0yNTE2NDYz
13466/B,VGVhY2hlci0yNTE2NDYz
46250,VGVhY2hlci04MTg5NDg=
45062,VGVhY2hlci04MTg5NDg=
54130,VGVhY2hlci00NjM1MDc=
54148,VGVhY2hlci00NjM1MDc=
17665,VGVhY2hlci0zNDY2OTA=
18069,VGVhY2hlci0zNDY2OTA=
18168,VGVhY2hlci0zNDY2OTA=
17053,VGVhY2hlci0zNDY2OTA=
17061,VGVhY2hlci0zNDY2OTA=
17954,VGVhY2hlci0zNDY2OTA=
17525,VGVhY2hlci0zNDY2OTA=
17855,VGVhY2hlci0zNDY2OTA=
16501,VGVhY2hlci0zNDY2OTA=
